               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 302,            0.037159,            0.052382,          3.2235e-08,              0.5472,             0.32959,             0.32309,             0.11673,            0.047838,             0.19807,          3.5133e-08,           0.0050335,           0.0050335,           0.0050335
                 303,            0.037118,            0.053384,          3.2259e-08,             0.49895,              0.3262,             0.31941,             0.11412,            0.048453,             0.19963,          3.5203e-08,            0.005017,            0.005017,            0.005017
                 304,            0.036386,            0.052096,          3.2121e-08,             0.51452,             0.34759,             0.30796,             0.11051,            0.048761,             0.20267,          3.5223e-08,           0.0050005,           0.0050005,           0.0050005
                 305,            0.036456,            0.051756,          3.2068e-08,             0.52977,             0.34938,             0.32783,             0.11775,            0.047808,             0.19531,          3.5115e-08,            0.004984,            0.004984,            0.004984
                 306,             0.03642,            0.050724,          3.2146e-08,             0.53877,             0.32086,              0.3233,             0.11623,             0.04755,              0.1996,          3.5108e-08,           0.0049675,           0.0049675,           0.0049675
                 307,            0.036534,            0.052232,          3.2171e-08,             0.53474,             0.34938,             0.33326,             0.11506,            0.048245,             0.20271,          3.5199e-08,            0.004951,            0.004951,            0.004951
                 308,            0.035676,            0.047362,          3.2064e-08,             0.58934,             0.31373,             0.33199,             0.11984,            0.048072,             0.20473,          3.5051e-08,           0.0049345,           0.0049345,           0.0049345
                 309,            0.036447,            0.053639,          3.2173e-08,             0.47655,             0.35116,             0.32721,              0.1148,            0.048265,             0.20228,          3.4935e-08,            0.004918,            0.004918,            0.004918
                 310,            0.037643,            0.053515,          3.2126e-08,             0.54038,             0.31645,             0.32624,             0.11535,             0.04762,              0.1978,          3.4935e-08,           0.0049015,           0.0049015,           0.0049015
                 311,            0.036539,            0.053903,          3.2095e-08,              0.5625,             0.33231,             0.35023,             0.12039,            0.047244,             0.19889,           3.486e-08,            0.004885,            0.004885,            0.004885
                 312,            0.036154,            0.047946,          3.2085e-08,             0.52159,             0.32086,             0.33257,             0.12062,            0.047938,             0.20936,          3.5005e-08,           0.0048685,           0.0048685,           0.0048685
                 313,            0.036804,             0.05275,          3.2087e-08,             0.52974,             0.33333,             0.33507,             0.12016,            0.047355,             0.20111,          3.4777e-08,            0.004852,            0.004852,            0.004852
                 314,            0.036734,            0.051744,          3.2385e-08,             0.53338,              0.3066,             0.31296,             0.11215,            0.047593,             0.19548,          3.4923e-08,           0.0048355,           0.0048355,           0.0048355
                 315,            0.036187,            0.050951,          3.2388e-08,             0.53232,              0.3066,             0.32299,              0.1128,            0.047694,             0.19479,          3.4958e-08,            0.004819,            0.004819,            0.004819
                 316,            0.036509,            0.051448,          3.2358e-08,             0.51307,             0.30303,             0.32609,             0.11237,            0.047802,             0.20149,          3.5031e-08,           0.0048025,           0.0048025,           0.0048025
                 317,             0.03729,            0.053465,          3.2399e-08,             0.50987,             0.31016,             0.32195,             0.11434,            0.048402,             0.20432,          3.5152e-08,            0.004786,            0.004786,            0.004786
                 318,            0.036678,             0.04967,          3.2156e-08,             0.57651,              0.2959,             0.31674,             0.11365,            0.048531,             0.19836,          3.4976e-08,           0.0047695,           0.0047695,           0.0047695
                 319,            0.036338,            0.054552,          3.2213e-08,             0.57166,             0.29947,             0.32391,             0.11834,            0.048088,             0.19729,          3.5089e-08,            0.004753,            0.004753,            0.004753
                 320,            0.035559,            0.048066,          3.2161e-08,              0.5869,             0.29768,             0.32812,             0.11489,            0.048308,             0.20135,          3.5122e-08,           0.0047365,           0.0047365,           0.0047365
                 321,            0.036155,            0.048294,          3.2167e-08,             0.55487,             0.32264,             0.34049,             0.12028,             0.04809,              0.1998,          3.5123e-08,             0.00472,             0.00472,             0.00472
                 322,            0.035618,            0.049351,          3.2214e-08,              0.5181,              0.3262,             0.32433,             0.11272,            0.048571,              0.2051,          3.5206e-08,           0.0047035,           0.0047035,           0.0047035
                 323,            0.037374,            0.052975,          3.2288e-08,             0.51726,             0.31729,             0.31721,             0.11336,            0.048964,             0.21028,          3.5232e-08,            0.004687,            0.004687,            0.004687
                 324,            0.036965,            0.050741,           3.214e-08,             0.50878,             0.33155,             0.33243,             0.12359,            0.048063,              0.2035,          3.4974e-08,           0.0046705,           0.0046705,           0.0046705
                 325,            0.036363,            0.050445,          3.2313e-08,             0.53975,             0.30312,             0.33137,             0.11833,            0.047948,             0.20138,          3.5003e-08,            0.004654,            0.004654,            0.004654
                 326,            0.035529,            0.049235,          3.2258e-08,             0.54774,             0.31735,             0.32985,             0.11939,            0.048208,             0.20432,          3.5032e-08,           0.0046375,           0.0046375,           0.0046375
                 327,            0.035408,            0.048808,          3.2242e-08,             0.56412,             0.30838,             0.32127,             0.11708,            0.047974,             0.20237,          3.5072e-08,            0.004621,            0.004621,            0.004621
                 328,            0.036962,            0.052803,          3.2421e-08,             0.51417,             0.30373,             0.32066,             0.11643,            0.047975,             0.19682,          3.5206e-08,           0.0046045,           0.0046045,           0.0046045
                 329,            0.035833,            0.050138,          3.2315e-08,             0.58613,             0.28342,             0.32418,             0.11691,            0.048346,             0.19963,          3.5143e-08,            0.004588,            0.004588,            0.004588
                 330,            0.036406,            0.051717,          3.2238e-08,             0.49858,             0.30481,             0.31723,              0.1139,            0.048929,             0.20245,          3.5188e-08,           0.0045715,           0.0045715,           0.0045715
                 331,            0.035785,            0.051748,          3.2227e-08,             0.56997,             0.28699,             0.31965,             0.11549,            0.048141,             0.19239,          3.4813e-08,            0.004555,            0.004555,            0.004555
                 332,            0.036966,            0.051083,           3.223e-08,             0.48747,             0.33333,             0.32344,             0.11535,            0.048115,             0.19597,          3.4786e-08,           0.0045385,           0.0045385,           0.0045385
                 333,            0.035722,            0.050278,          3.2137e-08,             0.52237,             0.29412,             0.31412,             0.11179,            0.048946,             0.20026,          3.4805e-08,            0.004522,            0.004522,            0.004522
                 334,            0.036318,            0.050761,           3.235e-08,             0.50465,             0.31962,             0.33048,             0.12202,            0.048436,             0.19653,          3.4948e-08,           0.0045055,           0.0045055,           0.0045055
                 335,            0.035473,             0.05059,          3.2407e-08,             0.44582,             0.31729,             0.31504,             0.11474,            0.048581,             0.20066,          3.5157e-08,            0.004489,            0.004489,            0.004489
                 336,            0.036325,            0.048951,          3.2402e-08,             0.49969,             0.28342,             0.30704,             0.11267,            0.048404,             0.20462,          3.5091e-08,           0.0044725,           0.0044725,           0.0044725
                 337,            0.035265,            0.052163,          3.2253e-08,             0.49062,             0.32264,             0.31535,             0.11141,            0.047991,             0.20022,          3.4981e-08,            0.004456,            0.004456,            0.004456
                 338,            0.036502,            0.051449,          3.2292e-08,             0.52561,             0.30125,             0.30814,             0.10919,            0.048369,             0.20091,          3.5198e-08,           0.0044395,           0.0044395,           0.0044395
                 339,            0.035585,            0.050682,          3.2488e-08,             0.50482,             0.33155,              0.3197,             0.11325,            0.048837,             0.20306,          3.5321e-08,            0.004423,            0.004423,            0.004423
                 340,            0.035564,            0.047244,          3.2356e-08,             0.48632,             0.32977,             0.31205,             0.11133,            0.049114,             0.20786,          3.5437e-08,           0.0044065,           0.0044065,           0.0044065
                 341,            0.035834,            0.049568,          3.2238e-08,              0.4952,             0.32264,             0.31408,             0.11173,            0.049417,             0.21226,          3.5502e-08,             0.00439,             0.00439,             0.00439
                 342,            0.036252,             0.05264,          3.2255e-08,             0.44642,             0.35116,             0.32214,             0.11741,            0.048704,             0.20452,          3.5036e-08,           0.0043735,           0.0043735,           0.0043735
                 343,            0.034866,            0.047202,          3.2287e-08,             0.52325,             0.32442,             0.32254,             0.11623,            0.049015,             0.20603,           3.516e-08,            0.004357,            0.004357,            0.004357
                 344,             0.03559,            0.051947,          3.2353e-08,             0.52211,             0.33496,              0.3335,             0.11984,            0.048913,             0.20557,          3.5165e-08,           0.0043405,           0.0043405,           0.0043405
                 345,            0.035213,            0.052043,          3.2366e-08,             0.52103,             0.32264,             0.32015,             0.11838,            0.048845,             0.20554,          3.5207e-08,            0.004324,            0.004324,            0.004324
                 346,            0.034969,            0.049253,          3.2388e-08,             0.52123,             0.32799,             0.32337,             0.11897,             0.04873,             0.20715,          3.5309e-08,           0.0043075,           0.0043075,           0.0043075
                 347,            0.036233,            0.051289,          3.2342e-08,             0.47616,             0.34046,             0.31871,             0.11754,            0.048928,             0.20685,          3.5347e-08,            0.004291,            0.004291,            0.004291
                 348,            0.036506,            0.050277,          3.2375e-08,             0.50584,             0.32086,             0.31756,             0.11235,            0.048868,              0.2001,          3.5141e-08,           0.0042745,           0.0042745,           0.0042745
                 349,            0.036185,            0.053375,          3.2374e-08,             0.53266,             0.34759,             0.33023,             0.11696,             0.04912,             0.20378,          3.5262e-08,            0.004258,            0.004258,            0.004258
                 350,            0.035423,            0.048481,          3.2291e-08,             0.53778,             0.33512,             0.33146,             0.11496,            0.048225,             0.19633,          3.5085e-08,           0.0042415,           0.0042415,           0.0042415
                 351,            0.036016,            0.051931,          3.2231e-08,             0.58624,             0.30303,             0.33202,             0.11659,            0.048603,             0.20479,          3.5318e-08,            0.004225,            0.004225,            0.004225
                 352,            0.034993,            0.049024,          3.2104e-08,             0.51895,             0.32306,             0.33189,             0.11896,            0.048956,              0.2069,          3.5436e-08,           0.0042085,           0.0042085,           0.0042085
                 353,            0.034871,            0.048914,          3.2221e-08,             0.53816,             0.31551,             0.32811,             0.11727,             0.04864,             0.20552,          3.5172e-08,            0.004192,            0.004192,            0.004192
                 354,              0.0354,            0.048218,          3.2163e-08,             0.48897,             0.34225,             0.32653,             0.11533,            0.049232,             0.20524,          3.5136e-08,           0.0041755,           0.0041755,           0.0041755
                 355,              0.0345,            0.047291,           3.236e-08,             0.48604,             0.33883,             0.31496,             0.11009,            0.049683,             0.20833,          3.5417e-08,            0.004159,            0.004159,            0.004159
                 356,            0.035563,            0.050549,          3.2434e-08,             0.44526,             0.31551,             0.29848,             0.10515,            0.049889,             0.21235,          3.5506e-08,           0.0041425,           0.0041425,           0.0041425
                 357,            0.034937,            0.049745,          3.2338e-08,             0.49478,             0.32442,             0.31374,             0.11117,            0.049195,             0.20583,          3.5231e-08,            0.004126,            0.004126,            0.004126
                 358,            0.034645,            0.046964,          3.2374e-08,             0.48238,             0.31563,             0.30839,             0.10946,             0.04936,             0.20601,          3.5286e-08,           0.0041095,           0.0041095,           0.0041095
                 359,            0.034977,            0.047398,          3.2417e-08,             0.45227,              0.3262,             0.31339,             0.11528,            0.049242,             0.20575,          3.5322e-08,            0.004093,            0.004093,            0.004093
                 360,            0.034931,            0.049557,          3.2402e-08,             0.50586,              0.3011,             0.31938,             0.11897,            0.048953,             0.21002,          3.5387e-08,           0.0040765,           0.0040765,           0.0040765
                 361,            0.034208,            0.048862,          3.2413e-08,             0.54733,             0.31907,             0.32484,             0.11468,            0.048703,             0.20489,          3.5325e-08,             0.00406,             0.00406,             0.00406
                 362,            0.034765,            0.049568,          3.2389e-08,             0.43003,             0.35472,             0.31396,             0.11571,            0.049005,             0.20646,          3.5358e-08,           0.0040435,           0.0040435,           0.0040435
                 363,            0.035642,            0.050752,          3.2354e-08,             0.46471,             0.35829,             0.32666,             0.11794,            0.048584,             0.20558,          3.5253e-08,            0.004027,            0.004027,            0.004027
                 364,            0.035278,             0.04917,           3.236e-08,              0.5303,             0.32977,             0.32514,             0.11856,            0.048942,             0.20704,            3.53e-08,           0.0040105,           0.0040105,           0.0040105
                 365,            0.035216,            0.052432,          3.2426e-08,             0.49643,             0.31551,             0.31954,             0.11963,             0.04882,             0.21051,          3.5422e-08,            0.003994,            0.003994,            0.003994
                 366,            0.035072,            0.049475,          3.2388e-08,             0.48897,             0.33155,             0.31407,             0.11971,            0.048651,             0.20583,          3.5423e-08,           0.0039775,           0.0039775,           0.0039775
                 367,            0.034303,            0.046167,          3.2343e-08,             0.50642,              0.3262,             0.31293,             0.11564,            0.048519,             0.20955,          3.5438e-08,            0.003961,            0.003961,            0.003961
                 368,            0.035051,            0.048989,           3.234e-08,             0.52756,             0.33042,             0.32742,             0.12039,            0.048679,             0.21329,          3.5471e-08,           0.0039445,           0.0039445,           0.0039445
                 369,             0.03454,            0.048351,          3.2411e-08,             0.49934,             0.32977,             0.32417,             0.12091,            0.048791,             0.21214,          3.5401e-08,            0.003928,            0.003928,            0.003928
                 370,            0.035103,            0.048715,          3.2342e-08,             0.54848,             0.32442,             0.34118,             0.12347,            0.048384,             0.21002,          3.5359e-08,           0.0039115,           0.0039115,           0.0039115
                 371,             0.03591,            0.050865,          3.2426e-08,             0.50114,             0.34759,             0.33326,             0.11694,            0.048501,             0.20901,          3.5383e-08,            0.003895,            0.003895,            0.003895
                 372,            0.034363,             0.04651,          3.2395e-08,             0.50882,             0.33155,             0.32425,             0.11523,            0.048567,             0.20548,          3.5219e-08,           0.0038785,           0.0038785,           0.0038785
                 373,            0.035722,            0.049202,          3.2409e-08,             0.49553,             0.33093,             0.32169,             0.11738,              0.0488,             0.21022,          3.5435e-08,            0.003862,            0.003862,            0.003862
                 374,            0.034725,            0.050044,          3.2321e-08,             0.53499,             0.30481,             0.31729,             0.11678,            0.049331,             0.21726,          3.5489e-08,           0.0038455,           0.0038455,           0.0038455
                 375,            0.033906,            0.045696,          3.2267e-08,             0.46503,             0.32384,             0.31719,             0.12052,            0.048231,              0.2081,          3.5069e-08,            0.003829,            0.003829,            0.003829
                 376,             0.03514,            0.052732,          3.2401e-08,             0.53647,             0.30303,             0.31771,             0.12033,            0.048168,             0.20729,          3.5165e-08,           0.0038125,           0.0038125,           0.0038125
                 377,             0.03471,            0.049654,          3.2262e-08,             0.53298,              0.3262,             0.33497,             0.12256,            0.048522,             0.20988,          3.5213e-08,            0.003796,            0.003796,            0.003796
                 378,            0.034265,             0.04822,          3.2328e-08,             0.49639,             0.33382,             0.33208,             0.12689,            0.048733,             0.21623,          3.5334e-08,           0.0037795,           0.0037795,           0.0037795
                 379,            0.034638,            0.048498,          3.2276e-08,             0.50405,             0.34759,             0.33829,             0.12516,            0.048413,             0.21065,          3.5232e-08,            0.003763,            0.003763,            0.003763
                 380,            0.035168,            0.050399,          3.2424e-08,             0.52464,             0.31907,             0.33139,             0.12451,            0.048827,             0.21351,          3.5553e-08,           0.0037465,           0.0037465,           0.0037465
                 381,            0.035024,            0.049381,          3.2476e-08,             0.58242,              0.3066,             0.32773,             0.12229,            0.048546,             0.20818,          3.5509e-08,             0.00373,             0.00373,             0.00373
                 382,            0.033793,            0.046238,          3.2467e-08,             0.55469,             0.31016,             0.32894,             0.12217,            0.048503,             0.21161,          3.5475e-08,           0.0037135,           0.0037135,           0.0037135
                 383,            0.034382,             0.04741,          3.2465e-08,              0.4985,             0.31729,             0.32275,             0.11644,            0.048735,             0.21256,          3.5597e-08,            0.003697,            0.003697,            0.003697
                 384,            0.033827,            0.046937,          3.2428e-08,             0.57275,             0.28877,             0.32229,             0.11721,            0.049426,             0.22012,          3.5839e-08,           0.0036805,           0.0036805,           0.0036805
                 385,            0.034412,            0.045967,          3.2447e-08,             0.39872,              0.3672,             0.31819,             0.11348,            0.049264,             0.22359,          3.5712e-08,            0.003664,            0.003664,            0.003664
                 386,            0.033759,            0.048167,          3.2444e-08,             0.47318,             0.31729,              0.3089,             0.11476,            0.048979,             0.22043,          3.5666e-08,           0.0036475,           0.0036475,           0.0036475
                 387,             0.03391,              0.0481,          3.2484e-08,             0.45522,             0.34225,              0.3202,             0.11785,            0.048302,             0.21234,          3.5405e-08,            0.003631,            0.003631,            0.003631
                 388,            0.034047,             0.04785,          3.2403e-08,             0.53544,             0.29768,             0.31506,             0.11711,            0.048581,             0.21416,          3.5525e-08,           0.0036145,           0.0036145,           0.0036145
                 389,            0.033429,            0.044486,          3.2519e-08,             0.48633,             0.32799,             0.32416,             0.12508,            0.048029,             0.21258,          3.5392e-08,            0.003598,            0.003598,            0.003598
                 390,            0.034413,            0.047185,          3.2416e-08,             0.50507,             0.32442,             0.32407,             0.11911,            0.048151,             0.21024,          3.5275e-08,           0.0035815,           0.0035815,           0.0035815
                 391,            0.033699,            0.046373,          3.2425e-08,             0.49221,             0.31551,             0.30888,             0.11507,             0.04866,              0.2113,          3.5433e-08,            0.003565,            0.003565,            0.003565
                 392,            0.034267,            0.045913,          3.2421e-08,             0.47247,             0.32977,             0.31801,             0.11507,            0.048962,             0.21645,          3.5569e-08,           0.0035485,           0.0035485,           0.0035485
                 393,             0.03512,            0.048018,          3.2394e-08,             0.49451,             0.31373,             0.31693,             0.11753,            0.049276,             0.22173,          3.5761e-08,            0.003532,            0.003532,            0.003532
                 394,            0.034497,            0.047357,          3.2429e-08,             0.46893,             0.32266,              0.3131,             0.11437,            0.048916,             0.22262,          3.5592e-08,           0.0035155,           0.0035155,           0.0035155
                 395,            0.034289,            0.046243,          3.2309e-08,             0.55314,             0.28877,             0.31256,               0.113,            0.048884,             0.22224,          3.5376e-08,            0.003499,            0.003499,            0.003499
                 396,            0.033307,            0.047853,          3.2274e-08,             0.52832,             0.32799,             0.31863,               0.117,            0.048647,             0.21913,          3.5215e-08,           0.0034825,           0.0034825,           0.0034825
                 397,              0.0345,            0.046716,           3.233e-08,             0.52597,             0.31729,             0.32105,             0.11855,            0.049074,             0.22135,           3.529e-08,            0.003466,            0.003466,            0.003466
                 398,            0.033416,            0.047706,           3.255e-08,             0.49637,             0.34759,             0.33154,             0.12385,            0.048834,             0.21623,          3.5295e-08,           0.0034495,           0.0034495,           0.0034495
                 399,            0.034139,            0.050929,          3.2524e-08,             0.52951,              0.3262,             0.33004,             0.11965,            0.048733,             0.21822,          3.5323e-08,            0.003433,            0.003433,            0.003433
                 400,            0.033305,              0.0458,           3.238e-08,             0.54767,             0.30125,             0.31784,             0.11621,            0.048787,             0.21618,          3.5241e-08,           0.0034165,           0.0034165,           0.0034165
                 401,            0.033972,            0.048604,          3.2308e-08,             0.53411,             0.31016,             0.30906,             0.11729,            0.049151,             0.21728,           3.528e-08,              0.0034,              0.0034,              0.0034
                 402,            0.033717,            0.046285,          3.2204e-08,             0.49396,             0.34225,             0.33097,             0.12563,            0.048857,             0.21399,          3.5249e-08,           0.0033835,           0.0033835,           0.0033835
                 403,            0.033714,            0.047906,          3.2222e-08,             0.57415,             0.31373,             0.33233,             0.12734,            0.049246,             0.21884,          3.5479e-08,            0.003367,            0.003367,            0.003367
                 404,            0.034317,            0.045269,          3.2354e-08,             0.57307,             0.31729,             0.33269,             0.12541,            0.049649,             0.22357,          3.5697e-08,           0.0033505,           0.0033505,           0.0033505
                 405,            0.034288,            0.049276,          3.2334e-08,             0.52634,             0.33868,             0.33805,             0.12811,             0.04896,             0.21798,          3.5464e-08,            0.003334,            0.003334,            0.003334
                 406,            0.033908,            0.045671,          3.2343e-08,             0.59321,             0.31729,             0.32811,             0.12396,            0.048574,             0.21558,          3.5429e-08,           0.0033175,           0.0033175,           0.0033175
                 407,            0.033594,            0.047886,          3.2271e-08,             0.57131,             0.33512,             0.34153,             0.12275,             0.04896,              0.2187,          3.5553e-08,            0.003301,            0.003301,            0.003301
                 408,            0.032976,            0.044492,           3.222e-08,             0.50355,             0.34046,             0.33088,             0.12348,            0.049397,             0.22538,          3.5653e-08,           0.0032845,           0.0032845,           0.0032845
                 409,            0.033654,             0.04417,          3.2089e-08,             0.58826,             0.30125,             0.32889,             0.12495,            0.049498,             0.22502,          3.5601e-08,            0.003268,            0.003268,            0.003268
                 410,            0.033847,            0.048505,          3.2069e-08,             0.57262,              0.3066,             0.32603,             0.12359,            0.049505,             0.22366,          3.5623e-08,           0.0032515,           0.0032515,           0.0032515
                 411,            0.034057,            0.046022,           3.204e-08,             0.57851,             0.29234,             0.32592,             0.12319,            0.049036,             0.22139,          3.5476e-08,            0.003235,            0.003235,            0.003235
                 412,            0.034084,            0.047126,          3.2048e-08,              0.5719,             0.30125,             0.31251,             0.11756,            0.049208,             0.22285,           3.558e-08,           0.0032185,           0.0032185,           0.0032185
                 413,            0.033272,            0.046542,          3.2078e-08,             0.55005,             0.30838,              0.3271,             0.12034,            0.049398,              0.2249,          3.5725e-08,            0.003202,            0.003202,            0.003202
                 414,            0.033857,            0.050389,          3.2139e-08,             0.53237,             0.30034,             0.31232,              0.1182,            0.049118,             0.22353,          3.5714e-08,           0.0031855,           0.0031855,           0.0031855
                 415,            0.033813,            0.046141,          3.2212e-08,             0.54787,             0.29055,             0.31758,              0.1199,            0.048778,             0.22188,          3.5522e-08,            0.003169,            0.003169,            0.003169
                 416,            0.032419,            0.047658,          3.2195e-08,             0.48188,             0.32264,             0.32396,             0.11941,            0.048751,             0.21655,          3.5364e-08,           0.0031525,           0.0031525,           0.0031525
                 417,            0.033671,              0.0441,          3.2212e-08,             0.50281,             0.32088,             0.32539,             0.11715,            0.048789,             0.21619,          3.5452e-08,            0.003136,            0.003136,            0.003136
                 418,            0.033411,            0.047345,          3.2186e-08,             0.50239,             0.34046,             0.32679,             0.11924,            0.048768,             0.21469,          3.5596e-08,           0.0031195,           0.0031195,           0.0031195
                 419,            0.033441,            0.045628,           3.215e-08,             0.56572,             0.30838,             0.32369,             0.12048,            0.048628,             0.21201,          3.5558e-08,            0.003103,            0.003103,            0.003103
                 420,            0.033985,             0.04832,          3.2123e-08,             0.51067,             0.31624,             0.31193,             0.11681,            0.049639,             0.22093,          3.5865e-08,           0.0030865,           0.0030865,           0.0030865
                 421,            0.032405,             0.04325,          3.2217e-08,             0.48039,             0.30652,             0.30154,             0.11345,            0.049345,             0.22215,          3.5814e-08,             0.00307,             0.00307,             0.00307
                 422,            0.032531,            0.041762,          3.2176e-08,             0.51079,             0.31373,              0.3149,             0.12185,            0.048941,             0.22069,          3.5656e-08,           0.0030535,           0.0030535,           0.0030535
                 423,            0.033783,            0.047406,          3.2119e-08,             0.53384,             0.32457,             0.32623,             0.12227,             0.04877,             0.22027,          3.5599e-08,            0.003037,            0.003037,            0.003037
                 424,            0.033797,            0.047048,          3.2156e-08,             0.48665,             0.33333,             0.32407,              0.1194,            0.048502,             0.21751,          3.5538e-08,           0.0030205,           0.0030205,           0.0030205
                 425,            0.033998,            0.046122,          3.2158e-08,              0.5435,             0.32977,              0.3395,             0.12195,            0.048398,             0.21378,          3.5402e-08,            0.003004,            0.003004,            0.003004
                 426,             0.03451,            0.047606,          3.2093e-08,             0.50426,             0.32442,             0.31775,              0.1188,            0.049123,             0.22018,          3.5643e-08,           0.0029875,           0.0029875,           0.0029875
                 427,            0.033218,            0.047027,          3.2004e-08,             0.52002,             0.32264,             0.31587,             0.12014,            0.049264,             0.22052,           3.571e-08,            0.002971,            0.002971,            0.002971
                 428,            0.033207,            0.047527,          3.2173e-08,              0.5879,             0.31551,             0.32984,             0.12051,            0.049784,             0.22303,          3.5888e-08,           0.0029545,           0.0029545,           0.0029545
                 429,            0.033593,            0.045058,          3.2105e-08,              0.5451,             0.34403,             0.33594,             0.12674,            0.049379,             0.21874,          3.5761e-08,            0.002938,            0.002938,            0.002938
                 430,             0.03311,            0.045819,           3.219e-08,             0.58768,             0.29947,             0.32545,             0.12392,            0.049449,             0.21961,          3.5788e-08,           0.0029215,           0.0029215,           0.0029215
                 431,            0.033023,            0.047922,            3.23e-08,              0.5639,             0.30838,             0.32002,             0.12035,             0.04969,             0.21914,          3.5812e-08,            0.002905,            0.002905,            0.002905
                 432,            0.032313,            0.043894,          3.2249e-08,             0.49218,             0.34046,             0.32575,             0.12253,            0.049316,             0.22315,          3.5879e-08,           0.0028885,           0.0028885,           0.0028885
                 433,            0.032108,            0.043755,          3.2188e-08,             0.56206,             0.30125,             0.32142,             0.12403,            0.049276,             0.22698,          3.5974e-08,            0.002872,            0.002872,            0.002872
                 434,            0.032174,            0.043595,           3.224e-08,              0.5812,             0.32086,              0.3286,             0.12787,            0.048888,             0.22411,          3.5789e-08,           0.0028555,           0.0028555,           0.0028555
                 435,            0.032699,            0.044633,          3.2265e-08,             0.55218,             0.31907,             0.32056,             0.12852,            0.048717,             0.22082,          3.5584e-08,            0.002839,            0.002839,            0.002839
                 436,            0.033567,            0.045876,          3.2184e-08,             0.54587,             0.31373,             0.32229,             0.12498,            0.048933,             0.22124,          3.5575e-08,           0.0028225,           0.0028225,           0.0028225
                 437,            0.033131,             0.04779,          3.2302e-08,             0.51654,             0.32086,             0.32308,             0.12268,             0.04934,             0.22476,          3.5704e-08,            0.002806,            0.002806,            0.002806
                 438,            0.034651,            0.048384,          3.2359e-08,               0.515,             0.33333,             0.32841,              0.1235,            0.049469,             0.22374,          3.5795e-08,           0.0027895,           0.0027895,           0.0027895
                 439,            0.033782,            0.048135,          3.2285e-08,             0.59101,             0.29412,             0.32185,             0.12128,             0.04939,             0.22399,          3.5867e-08,            0.002773,            0.002773,            0.002773
                 440,            0.033574,            0.047143,          3.2314e-08,             0.49673,             0.32021,             0.31952,              0.1202,            0.049056,             0.22076,          3.5729e-08,           0.0027565,           0.0027565,           0.0027565
                 441,            0.033311,            0.046875,          3.2291e-08,               0.568,             0.30303,             0.32167,             0.12158,             0.04837,             0.21585,          3.5468e-08,             0.00274,             0.00274,             0.00274
                 442,             0.03294,            0.047707,           3.228e-08,             0.56885,             0.30125,             0.32024,             0.11968,            0.048361,             0.21777,          3.5522e-08,           0.0027235,           0.0027235,           0.0027235
                 443,            0.033012,            0.045806,          3.2292e-08,             0.49575,             0.31373,             0.31517,             0.12251,            0.048693,             0.22146,          3.5621e-08,            0.002707,            0.002707,            0.002707
                 444,            0.032938,            0.044749,          3.2298e-08,             0.50778,             0.32264,             0.31641,             0.11935,            0.049366,             0.22581,          3.5839e-08,           0.0026905,           0.0026905,           0.0026905
                 445,            0.032174,            0.042365,          3.2157e-08,             0.54963,             0.30838,             0.31736,             0.11678,            0.049204,             0.22497,          3.5758e-08,            0.002674,            0.002674,            0.002674
                 446,            0.032608,            0.046029,          3.2174e-08,             0.54931,             0.31907,             0.32671,             0.11578,            0.048725,              0.2227,          3.5696e-08,           0.0026575,           0.0026575,           0.0026575
                 447,            0.033448,            0.046915,          3.2312e-08,             0.50992,             0.32086,             0.33518,             0.12262,            0.048443,             0.22343,          3.5721e-08,            0.002641,            0.002641,            0.002641
                 448,            0.033106,            0.045838,          3.2233e-08,             0.54292,             0.32606,             0.33143,             0.12011,            0.048405,             0.22381,          3.5725e-08,           0.0026245,           0.0026245,           0.0026245
                 449,            0.033857,            0.047391,          3.2231e-08,             0.51064,             0.33512,              0.3352,             0.12165,            0.048411,             0.22516,          3.5764e-08,            0.002608,            0.002608,            0.002608
                 450,            0.032646,            0.044584,          3.2227e-08,             0.56782,             0.32442,             0.34485,             0.12883,            0.048025,             0.22002,          3.5614e-08,           0.0025915,           0.0025915,           0.0025915
                 451,            0.032462,             0.04348,           3.212e-08,             0.57766,             0.31194,             0.34182,             0.12228,             0.04871,             0.22226,           3.569e-08,            0.002575,            0.002575,            0.002575
                 452,            0.031384,            0.045242,          3.2188e-08,             0.51241,             0.32977,             0.32704,             0.12172,            0.048762,             0.22096,          3.5594e-08,           0.0025585,           0.0025585,           0.0025585
                 453,            0.031786,            0.043959,          3.2297e-08,             0.50022,             0.34046,             0.32474,             0.12196,            0.049078,             0.22103,          3.5594e-08,            0.002542,            0.002542,            0.002542
                 454,            0.031909,            0.042023,          3.2198e-08,             0.52772,             0.31016,             0.32209,              0.1206,            0.049287,             0.22351,          3.5647e-08,           0.0025255,           0.0025255,           0.0025255
                 455,            0.031642,            0.042556,           3.221e-08,             0.58193,              0.3066,             0.32689,             0.12084,            0.049355,             0.22256,           3.567e-08,            0.002509,            0.002509,            0.002509
                 456,            0.032937,            0.044557,          3.2281e-08,              0.5627,             0.29768,             0.32231,             0.11778,            0.049653,             0.22494,          3.5794e-08,           0.0024925,           0.0024925,           0.0024925
